Sample Index	EXG Channel 0	EXG Channel 1	EXG Channel 2	EXG Channel 3	EXG Channel 4	EXG Channel 5	EXG Channel 6	EXG Channel 7	EXG Channel 8	EXG Channel 9	EXG Channel 10	EXG Channel 11	EXG Channel 12	EXG Channel 13	EXG Channel 14	EXG Channel 15	Accel Channel 0	Accel Channel 1	Accel Channel 2	Other	Other	Other	Other	Other	Other	Other	Analog Channel 0	Analog Channel 1	Analog Channel 2	Timestamp	Other
47.000000	13.513461	34.560540	64.734919	90.335770	136.281734	148.323191	184.516637	159.713255	136.972206	131.768203	87.216192	60.589460	7.209566	0.841858	-212.908506	68.308841	0.930680	0.851688	0.800983	0.988258	0.825733	0.897461	1.006897	463.837858	274741.796567	36.605412	960.244020	927.573934	92.066304	1693806268.763703	0.000000
48.000000	15.373444	42.121019	64.279675	94.497535	107.109626	114.694565	88.198404	61.990852	-14.078373	-16.230150	-30.210337	-127.930208	35.016507	87.012931	341.981101	341.903155	0.977523	0.850345	0.944952	0.868805	0.959664	0.943660	1.048749	520.511227	266951.618330	36.601201	980.425907	1080.184852	91.349671	1693806268.767697	0.000000
49.000000	16.731669	42.657767	67.206059	95.470137	73.429591	46.897446	-12.015627	-15.125905	-17.862314	-5.925311	55.108621	187.262745	215.217224	411.536564	818.376709	375.667098	0.944574	0.968247	0.826420	0.906277	0.939206	0.954392	0.916541	548.474189	259027.687238	36.602288	1081.325628	1043.014189	83.895862	1693806268.771689	0.000000
50.000000	18.508210	44.822038	66.182269	70.318339	32.637950	-4.010377	-5.558409	-38.319579	55.054180	312.571608	315.647050	223.245390	232.543088	280.348486	-44.640905	97.513759	0.883289	0.965306	0.933341	0.802409	0.820336	0.993170	1.048440	519.808799	269075.724953	36.593762	999.152753	1003.192752	98.810363	1693806268.775692	0.000000
51.000000	19.259174	48.481083	61.351161	38.672315	-1.306938	-16.509132	-14.513915	89.097922	203.158422	452.493191	226.005627	91.184506	10.932914	-194.593981	-42.378263	228.353560	0.942544	0.980845	0.895168	0.810616	0.946272	0.997286	0.977779	509.186446	232946.025636	36.601442	940.931851	1099.669182	86.553146	1693806268.779702	0.000000
52.000000	20.935784	46.484708	44.450644	13.591847	-2.988521	14.203431	86.085688	151.456291	157.965707	117.613361	-27.175529	40.057819	53.006830	418.911840	354.138324	359.140405	0.976161	0.932363	0.815980	0.860583	0.827544	0.852423	1.040145	452.552657	232915.056946	36.607114	1087.021033	1043.189141	90.467417	1693806268.783707	0.000000
53.000000	22.189604	46.719629	31.112323	-10.340162	-10.978144	59.898284	131.743252	157.242884	188.392200	-20.391038	-20.807354	126.231822	294.073281	198.780178	136.430359	-18.741862	0.880079	0.899404	0.992348	0.801474	0.973336	0.978503	0.942327	520.555236	240822.022203	36.594319	966.850501	957.887256	88.571342	1693806268.787701	0.000000
54.000000	23.240936	38.858434	15.392455	-16.838230	24.445344	130.156209	135.756693	82.829710	-100.376609	-45.507204	155.838807	226.152781	166.862136	-26.092689	30.200145	158.797747	0.826692	0.830568	0.954046	0.911012	0.974688	0.956475	0.907752	508.756615	275319.228190	36.596368	913.022814	955.098221	91.809312	1693806268.791705	0.000000
55.000000	24.054756	33.954399	1.400805	-5.216338	66.886360	134.806946	109.651261	-16.785099	-9.948561	139.920200	228.152896	127.208458	-23.026288	50.425496	298.520837	217.278359	0.951520	0.821115	0.909069	0.815708	0.896893	0.948137	0.933416	540.965241	237792.000704	36.590877	1068.611871	915.240053	95.147136	1693806268.795708	0.000000
56.000000	23.531906	29.706868	-10.977248	3.007507	97.602353	132.599419	22.644858	15.849399	123.180965	242.304027	110.295263	-97.570541	133.410308	289.298595	193.372508	-91.049558	0.970620	0.877182	0.900215	0.994279	0.822946	0.882179	1.072074	469.174552	232849.973173	36.593589	963.615155	1083.795882	81.587747	1693806268.799704	0.000000
57.000000	24.661870	21.926070	-10.000664	33.453165	103.586215	71.356494	-26.939311	59.325095	258.370941	117.770256	-44.620284	67.161787	660.314571	201.795842	-39.318454	68.813376	0.981207	0.960821	0.895557	0.843155	0.850518	0.863933	1.045512	468.051028	270598.459577	36.609219	951.553130	908.308580	87.694473	1693806268.803694	0.000000
58.000000	23.538988	15.534802	-14.522367	57.730456	121.871749	24.716806	2.594655	162.885087	130.823805	15.634934	40.397004	354.553337	329.513246	-54.322039	161.398963	216.443007	0.844136	0.816437	0.932717	0.930195	0.886269	0.801263	1.065535	479.783313	258674.801617	36.598401	1023.278489	963.660567	86.173919	1693806268.807699	0.000000
59.000000	24.407953	8.965351	-0.635278	92.760764	78.482544	-11.305523	75.859500	188.737522	38.461011	16.435785	261.131263	331.208188	-121.622302	174.022491	248.578361	98.252549	0.903754	0.837229	0.979726	0.806821	0.860664	0.977009	0.952126	450.756553	263964.392362	36.590836	1051.790652	1089.278166	95.453975	1693806268.811702	0.000000
60.000000	23.470110	2.789789	5.443317	102.905269	35.288664	-3.451704	157.529805	100.909987	-74.077812	147.570489	269.681974	-88.365012	127.925695	318.223514	88.884542	133.158973	0.874729	0.820214	0.910667	0.872788	0.908771	0.964138	1.086790	533.461131	256349.101877	36.600234	907.063707	951.859171	89.686348	1693806268.815702	0.000000
61.000000	22.720665	-2.094533	22.784140	102.283422	5.323700	35.201493	174.424220	29.393761	39.566044	212.711077	19.527888	125.776786	242.238627	11.942407	-15.580943	725.153068	0.880412	0.924966	0.943768	0.970919	0.945837	0.948623	1.055408	452.427128	258796.080086	36.597823	983.972826	990.556679	84.956670	1693806268.819706	0.000000
62.000000	22.497071	-3.841233	40.350771	83.802220	-37.400682	101.402844	111.060949	-28.768405	205.216751	121.230790	-26.677130	233.581443	114.234744	-75.591874	236.502936	84.405186	0.929621	0.828443	0.975556	0.874552	0.828530	0.912392	1.011296	457.693401	274538.121842	36.595285	914.685513	913.551911	88.800906	1693806268.823697	0.000000
63.000000	21.102168	-6.425500	54.779935	51.957711	-26.044701	152.444344	31.970757	72.670994	247.707166	-66.907553	167.843587	255.273600	-128.270978	338.337816	250.262319	119.496635	0.828128	0.997576	0.921519	0.850341	0.876128	0.916072	0.943845	521.500781	271245.377824	36.600490	1029.301543	967.390189	96.887987	1693806268.827699	0.000000
64.000000	19.855380	-10.271618	67.598205	24.838835	20.772200	155.719673	-42.868410	151.664955	107.832846	22.402920	187.421040	-62.806341	159.673547	285.602500	-11.698739	447.134900	0.955661	0.926589	0.871242	0.817346	0.958007	0.928262	1.072637	450.081705	233875.975668	36.594310	1086.936479	1051.811250	84.977031	1693806268.831713	0.000000
65.000000	17.957512	-4.728851	76.259095	5.928780	62.576598	100.673300	-36.555709	212.335800	-9.066526	171.703726	244.181415	74.279906	340.708459	-104.441020	663.686087	133.225773	0.897758	0.885072	0.926132	0.972324	0.953409	0.980748	0.915960	475.122132	257517.234893	36.594717	921.685541	984.894203	86.740965	1693806268.835720	0.000000
66.000000	16.832886	-4.357367	70.340016	-8.321932	103.195696	33.662512	61.596129	156.651533	-2.794808	244.463136	-4.557172	310.963047	52.471528	113.889853	225.169931	-86.379935	0.888293	0.905540	0.819441	0.955726	0.877192	0.811680	1.099954	533.462054	252231.349736	36.590661	1031.404630	1063.284353	88.120564	1693806268.839725	0.000000
67.000000	15.429209	1.905512	69.976149	-25.867234	114.555391	-3.595492	132.125702	9.033545	105.310583	135.249160	49.656206	231.552303	-93.212170	827.804392	-38.562493	364.151090	0.847321	0.909811	0.807463	0.951877	0.880988	0.920051	1.055207	505.219545	238070.258054	36.596923	927.250926	979.060339	84.271216	1693806268.843716	0.000000
68.000000	13.383114	7.814615	52.431265	5.687753	125.157562	-3.389918	162.531169	-26.326800	225.353829	-46.798937	268.339990	41.476000	235.016996	132.483455	171.634997	167.092771	0.923890	0.865738	0.802375	0.991228	0.857654	0.886359	1.092607	516.014221	244692.680423	36.599281	1008.287106	981.445000	86.585946	1693806268.847716	0.000000
69.000000	11.721862	14.272081	40.405116	23.454470	72.640957	28.848858	230.207606	10.667372	149.198035	45.499496	286.704804	-50.996574	269.588222	-36.442357	360.342648	8.205487	0.972380	0.979917	0.833988	0.887611	0.952707	0.832784	1.018609	464.428014	256359.873001	36.603067	935.410634	1070.012799	80.097600	1693806268.851706	0.000000
70.000000	10.000000	21.481347	25.576251	47.256200	38.681708	80.827418	80.603354	107.397306	50.378179	135.277796	16.277577	176.679969	-2.258827	242.261211	-68.103165	212.876804	0.942851	0.909554	0.873141	0.855872	0.857270	0.827722	1.016674	462.573506	270543.463193	36.599467	1066.725667	1050.353803	84.844042	1693806268.855701	0.000000
71.000000	8.170795	28.558165	10.573251	80.231229	3.697227	125.983119	-11.062671	213.628184	-65.615154	261.805003	-17.409476	238.728585	58.818303	220.353405	-34.149391	298.700978	0.819040	0.971309	0.984743	0.924949	0.829753	0.953164	1.022987	479.772957	267318.208424	36.609670	1096.179488	959.827191	91.629217	1693806268.859704	0.000000
72.000000	6.393979	35.176369	-1.622172	97.066652	-27.327185	163.432586	-27.291492	166.870638	55.696476	132.763771	124.424526	86.638390	183.657023	34.385293	206.412904	76.451102	0.836324	0.997371	0.817670	0.998690	0.877198	0.913443	1.081829	512.403504	246170.645327	36.608781	1057.762873	1068.843913	99.269511	1693806268.863710	0.000000
73.000000	4.810969	41.478486	-7.279766	86.235822	-2.906363	99.141833	49.031746	54.793728	143.734793	12.645385	215.519831	-12.877651	295.030701	86.088986	142.274211	312.962604	0.864638	0.808582	0.885526	0.992201	0.958666	0.919517	1.093027	478.833235	237691.090729	36.593817	916.261227	926.953744	99.966657	1693806268.867711	0.000000
74.000000	3.054728	43.624623	-17.114242	89.721325	27.827510	46.486301	114.576789	-58.660538	211.906494	12.174018	166.880976	190.394496	-44.416540	396.679554	-161.541154	558.480284	0.864798	0.858593	0.861655	0.856518	0.995536	0.922781	0.989454	538.210139	277566.377133	36.602407	953.306719	1089.264681	89.106005	1693806268.871712	0.000000
75.000000	1.817012	49.278794	-13.819088	71.231865	66.485964	0.524038	195.581742	-13.708116	113.076355	365.120272	21.007752	327.336932	22.667541	136.603052	281.511882	-275.890465	0.926566	0.845153	0.801653	0.833730	0.965303	0.969385	0.986325	490.683813	247460.386544	36.607511	1066.826321	1067.780084	98.723350	1693806268.875721	0.000000
76.000000	0.523913	50.575567	-0.570387	38.614144	111.821755	-48.678685	126.205169	92.928412	-32.468168	459.748024	-9.371326	81.169372	580.472945	81.372048	183.932442	378.483270	0.987884	0.906291	0.921228	0.909647	0.825243	0.804758	0.906572	455.817117	274721.887994	36.594233	946.552732	1015.551729	90.899630	1693806268.879727	0.000000
77.000000	-0.399783	45.880661	15.373885	10.209414	106.914412	19.092910	53.741040	158.010109	8.665883	113.807975	263.045069	-57.206389	462.772369	181.343862	-184.343526	347.120533	0.887331	0.918994	0.942641	0.885301	0.988189	0.818058	1.070045	516.961284	247830.563340	36.605567	964.539539	1070.247957	92.536398	1693806268.883725	0.000000
78.000000	-2.215937	43.678088	28.920539	-6.732920	106.103998	59.915017	-20.685979	183.476562	93.300286	-39.910994	250.882192	129.674047	-14.071723	292.064354	166.810692	-180.653331	0.833685	0.846454	0.955470	0.804465	0.861131	0.905843	0.909228	485.891766	232801.737170	36.590274	1040.180598	1003.822160	86.068826	1693806268.887709	0.000000
79.000000	-3.059718	40.028715	46.609133	-16.637716	77.993009	114.327657	9.616975	82.712462	225.050751	-18.182744	43.732714	712.672195	100.308769	-67.870755	601.983308	158.773324	0.987150	0.900255	0.968656	0.822930	0.812500	0.800241	1.050766	536.785709	235706.709932	36.607296	981.454623	1042.353688	82.502456	1693806268.891710	0.000000
80.000000	-3.327737	33.948436	59.485672	-15.534975	32.961680	144.986479	44.077665	4.707748	410.837968	151.327866	14.532171	245.852227	361.576094	100.388205	57.242652	266.519164	0.827395	0.942158	0.952368	0.835488	0.989222	0.876766	1.023576	537.683859	249158.593899	36.607086	1074.901677	916.529284	99.613122	1693806268.895720	0.000000
81.000000	-3.949536	28.927956	70.570073	5.425586	3.053877	143.359118	128.583303	-43.552575	88.989564	178.134321	109.535935	-172.960099	192.593759	379.792151	141.031685	-152.013299	0.906094	0.998866	0.986252	0.846717	0.987887	0.911123	0.927860	516.512010	268376.872023	36.595990	1078.226285	1091.370968	86.721340	1693806268.899719	0.000000
82.000000	-3.792154	22.070576	70.354497	34.674256	-26.260107	73.526388	195.374052	69.611738	-35.470039	131.889439	195.149660	75.890861	-64.594391	213.779057	414.387321	92.647040	0.829916	0.815459	0.833058	0.907410	0.965628	0.856334	0.928864	499.679320	257023.879875	36.607397	1045.155173	971.918541	99.840376	1693806268.903723	0.000000
83.000000	-4.299966	15.431912	72.854248	58.625683	-14.477128	6.298654	167.774895	184.697146	37.110588	-28.440814	155.526538	321.625253	86.594865	-162.443506	135.663442	287.795450	0.917622	0.986722	0.815319	0.955091	0.829678	0.959390	1.095822	486.174407	243287.701731	36.600685	963.951282	905.750858	96.513986	1693806268.907721	0.000000
84.000000	-3.580089	8.380153	61.047838	92.701238	24.703631	-12.215918	64.343982	198.656462	143.213495	4.097043	15.910609	178.750897	207.131437	370.518539	-137.697621	-65.707551	0.843514	0.981684	0.816373	0.829395	0.803839	0.943324	1.030721	484.846314	258165.291368	36.598141	949.886871	1002.310734	81.945438	1693806268.911714	0.000000
85.000000	-2.814040	0.816004	50.104248	85.955763	63.357137	1.385145	17.297278	110.073720	206.363246	146.065405	35.040646	55.726206	138.051997	733.525361	247.130777	58.640420	0.958535	0.947975	0.934801	0.908584	0.840605	0.807097	0.906732	471.142077	230379.881444	36.601917	953.185080	1001.852917	90.178630	1693806268.915723	0.000000
86.000000	-2.754818	-3.791070	37.215194	95.431221	90.663352	40.844666	-6.952965	12.280065	151.866419	250.925842	175.634587	65.120768	-135.836966	120.887036	304.088457	364.035283	0.844073	0.902986	0.918844	0.833271	0.829929	0.988044	1.053495	494.091334	237230.525139	36.599929	1005.834051	1052.956506	90.437526	1693806268.919730	0.000000
87.000000	-2.394520	-5.383317	19.434579	75.924653	110.256301	107.857704	39.960247	8.136653	-1.539473	135.012276	520.263188	229.215512	156.852035	-32.192703	-176.428868	128.708209	0.942933	0.890025	0.882823	0.823669	0.858306	0.986529	0.986980	543.732753	238666.982358	36.593341	984.515708	1054.615176	81.109503	1693806268.923726	0.000000
88.000000	-0.944433	-9.323780	6.773139	50.850149	125.530224	123.143568	113.863154	19.991130	-61.470845	-84.855724	143.877701	159.519518	246.355056	399.792832	158.829911	29.714294	0.842394	0.883972	0.946848	0.950761	0.810458	0.977984	0.964533	545.301956	252994.997743	36.602982	1028.114120	991.647487	95.084473	1693806268.927729	0.000000
89.000000	0.195976	-10.211246	-2.354479	25.013891	84.259092	129.189132	189.727712	122.234045	78.429629	35.093096	-126.693818	37.414958	87.270475	280.127381	277.459405	662.553695	0.923043	0.829812	0.930947	0.943649	0.898536	0.865722	1.005840	515.122786	278145.883141	36.595145	1080.081466	974.713281	91.693361	1693806268.931732	0.000000
90.000000	1.791259	-6.348671	-12.440690	7.782885	37.223828	95.380157	125.620722	204.004728	207.882966	177.064745	97.651349	-33.923337	15.358895	28.387103	20.275210	249.077559	0.993706	0.843797	0.823301	0.882857	0.996100	0.976025	1.044285	466.101495	241650.444270	36.592604	1093.778252	993.761250	88.282361	1693806268.935723	0.000000
91.000000	3.388783	-5.001905	-17.322184	-12.874167	7.025776	20.810323	80.221124	124.580292	236.826836	215.945728	223.636526	177.646907	187.898737	127.084899	-44.288761	28.561239	0.979207	0.840179	0.976512	0.918048	0.953128	0.916433	0.966232	517.052319	236393.737603	36.590480	974.606420	907.715191	81.968006	1693806268.939724	0.000000
92.000000	4.678626	1.840080	-1.169820	-7.614136	-25.251342	-0.120956	-21.121367	64.281676	78.948241	123.318344	176.756348	271.215348	276.467656	398.013238	305.727396	231.521440	0.902908	0.947791	0.839775	0.909743	0.824986	0.898242	0.940769	493.688272	238097.118148	36.606423	1085.018256	901.373643	91.770762	1693806268.943716	0.000000
93.000000	6.434161	7.329992	7.051276	1.414543	-10.527335	-30.266785	-34.041040	-30.698520	-33.038416	22.774033	-54.406786	16.174686	63.897229	93.664805	135.320863	211.778202	0.966716	0.915638	0.864621	0.982286	0.880883	0.929419	0.924003	511.634235	255625.991764	36.595442	929.816176	1001.845452	90.846600	1693806268.947718	0.000000
94.000000	8.307780	14.882511	17.639226	24.138282	16.179926	12.644139	-1.503121	38.294435	33.146721	9.608556	-15.321360	-94.340937	-102.184769	33.071588	-183.563560	-14.264733	0.839855	0.938586	0.884368	0.858548	0.869217	0.946032	1.086062	512.701268	241037.636755	36.590951	930.718487	983.580657	87.253673	1693806268.951725	0.000000
95.000000	10.000000	21.471672	33.662379	49.557497	65.201922	79.183790	104.615719	131.040913	124.063111	165.264165	189.025115	165.657627	471.761910	277.776654	583.336354	233.117983	0.841133	0.938934	0.905398	0.938640	0.896270	0.990687	0.994727	542.270293	238901.702767	36.608158	974.536547	1027.830273	89.160683	1693806268.955726	0.000000
96.000000	11.796427	28.509160	48.416871	71.852833	109.892347	122.625116	189.829669	213.498104	245.152773	187.730904	243.258433	229.964142	636.484981	244.046702	431.557759	182.195758	0.860817	0.905743	0.861854	0.881686	0.863758	0.873332	0.975148	455.030159	244160.246302	36.591264	901.950044	975.700274	85.524087	1693806268.959730	0.000000
97.000000	13.449794	33.644848	65.130230	89.027496	123.857735	148.152992	136.797460	176.588509	175.121764	127.498941	94.588489	75.742818	-63.899846	-80.110385	-94.913158	28.034461	0.929648	0.976793	0.874016	0.800417	0.932978	0.869387	0.982107	512.888034	265839.511969	36.595719	1053.801067	1003.717108	96.195919	1693806268.963730	0.000000
98.000000	15.006048	40.157933	73.622740	92.497535	105.075174	121.896048	83.564871	48.407719	25.058028	-45.268752	38.729343	36.256491	-75.080549	100.307085	160.556378	252.546403	0.863642	0.870377	0.836789	0.986934	0.965836	0.831374	0.996007	499.196198	229440.546492	36.606605	1037.570268	998.282154	91.519554	1693806268.967718	0.000000
99.000000	16.487114	45.043679	76.289610	78.764051	81.613410	50.941438	14.654778	-28.431227	-79.483688	-38.149856	85.724144	294.704893	242.456766	379.685707	219.412876	339.736043	0.964505	0.933561	0.882212	0.837102	0.901853	0.820043	1.089089	478.441276	245763.868291	36.596852	988.663788	929.630072	89.130665	1693806268.971718	0.000000
100.000000	18.518744	46.821927	72.521583	64.887643	36.710530	-23.092378	-53.729041	-15.437382	52.699093	324.225802	228.575754	493.030887	210.557900	135.629472	-51.553027	47.959599	0.845025	0.803865	0.934536	0.856519	0.839899	0.964888	1.054420	492.193228	255715.649282	36.609275	913.702163	991.366453	90.615882	1693806268.975718	0.000000
101.000000	19.490493	49.128905	57.195033	38.725117	5.609776	-14.416575	26.913399	87.146168	166.283265	508.845778	192.801497	195.187773	-44.349362	-139.681188	-26.874464	195.783219	0.996237	0.851156	0.834385	0.822648	0.891801	0.924669	0.914767	460.068413	238703.274972	36.604240	911.797993	915.091605	88.375012	1693806268.979721	0.000000
102.000000	21.085118	49.446829	45.076454	15.825601	-16.128945	12.552333	85.408276	198.194007	229.941832	117.276305	-24.135770	28.666703	-15.062067	483.028158	471.081150	432.875812	0.861793	0.875729	0.892449	0.950412	0.971411	0.916866	0.956697	521.803034	246131.543745	36.601523	1097.275148	1033.905343	87.732882	1693806268.983725	0.000000
103.000000	22.355189	44.185164	31.025444	-15.038536	-5.851514	59.913062	175.323467	171.809729	86.854106	4.352419	-28.492649	132.522686	292.419792	588.101265	136.969224	-56.677170	0.997558	0.884669	0.976437	0.951994	0.900761	0.864941	0.994324	507.743025	241154.044202	36.596424	1064.683816	1078.331969	95.296583	1693806268.987723	0.000000
104.000000	22.515521	42.131381	13.271985	-13.671498	16.330183	113.344077	295.901344	83.814569	14.442815	-4.283350	172.497261	321.627638	217.982245	-50.114640	87.375265	316.077177	0.846937	0.908640	0.936167	0.947507	0.855583	0.839918	0.923083	450.277058	278486.038094	36.607907	1037.149030	1051.912216	92.153589	1693806268.991722	0.000000
105.000000	23.579636	36.985821	-2.171788	-18.269781	62.037993	156.701300	201.955255	20.928314	-19.366946	140.239426	194.105302	128.817685	-98.051401	83.894329	386.773352	736.357143	0.951454	0.907361	0.939933	0.863607	0.999590	0.896808	1.036519	455.883140	273605.238113	36.606837	918.449753	989.829792	88.367171	1693806268.995721	0.000000
106.000000	23.881064	29.837874	-12.640891	4.110807	111.281687	125.868210	25.553053	15.958776	138.339102	222.323428	110.624530	4.498839	68.172822	375.153214	183.096666	49.629635	0.896524	0.844222	0.949644	0.970594	0.831645	0.978958	1.002070	532.022876	250951.976809	36.595004	971.820719	1086.070238	90.137098	1693806268.999726	0.000000
107.000000	24.064023	22.338427	-6.785677	33.514090	122.121180	71.160351	-52.866408	62.118271	453.714476	129.089730	-6.464718	96.624731	262.375845	177.872214	-195.448126	132.733654	0.841426	0.831969	0.846248	0.909520	0.944369	0.806349	0.995078	535.437839	255172.471121	36.601069	949.636192	1039.777461	94.965857	1693806269.003729	0.000000
108.000000	24.229930	14.882972	-13.133100	62.682321	111.020296	3.454055	15.856335	135.412915	348.730373	-79.414542	30.311140	347.461163	146.392740	-111.003190	171.156227	347.528758	0.937010	0.998633	0.911227	0.999520	0.813678	0.852045	1.039182	474.700123	257389.709123	36.602848	950.703561	902.873060	95.811860	1693806269.007727	0.000000
109.000000	24.552051	8.165207	1.094605	89.875232	79.002760	-24.319430	74.088311	220.178024	47.255905	14.421391	459.901502	157.809984	-70.134399	159.247332	285.090030	103.014604	0.964205	0.853198	0.820677	0.800101	0.848431	0.846264	1.049303	470.194695	271906.566991	36.591950	1004.441045	915.013922	98.877884	1693806269.011737	0.000000
110.000000	23.049744	1.966928	11.763276	85.696913	37.657701	-0.228615	143.494116	104.544383	-82.681251	175.774399	433.241362	-5.340715	127.737127	349.729307	-71.575154	83.481992	0.965133	0.990143	0.880406	0.813019	0.861468	0.983565	1.072412	453.957975	265067.238238	36.597541	1075.154818	1050.552300	95.684397	1693806269.015736	0.000000
111.000000	23.033918	-2.563949	23.435680	88.175077	5.299446	37.026019	184.711424	6.251873	36.872762	187.634955	-10.388069	23.639814	258.213427	7.890890	51.188611	483.298333	0.960286	0.802211	0.867239	0.813471	0.980823	0.995043	1.085447	468.762910	251206.192014	36.596494	966.661438	1010.274482	88.847923	1693806269.019728	0.000000
112.000000	22.333781	-6.547448	39.616936	75.379874	-25.325140	100.114215	103.657638	-22.234228	178.720595	124.595176	29.312193	211.772352	111.033960	28.175105	603.479080	51.536476	0.886003	0.984083	0.993322	0.817329	0.899990	0.933641	1.016757	478.446622	276443.014158	36.598789	934.734612	933.785476	80.605768	1693806269.023729	0.000000
113.000000	21.202805	-7.237238	55.819284	54.827453	-7.956511	124.937446	30.058595	19.082569	250.000447	-36.003280	158.916403	266.512132	-175.932334	364.140718	244.451855	-73.076770	0.974844	0.870149	0.825906	0.930510	0.883618	0.858284	1.053551	458.669540	273563.295474	36.603701	988.502680	1073.539874	93.083320	1693806269.027729	0.000000
114.000000	20.001800	-6.773490	65.632456	22.947853	22.206245	150.079779	-21.769696	157.028864	101.216893	-22.265487	296.569659	41.523623	321.024640	234.262500	-82.303297	330.568839	0.920612	0.992531	0.820149	0.956293	0.839142	0.847736	1.010075	506.613208	259551.916217	36.599329	1025.982575	965.805854	99.233430	1693806269.031730	0.000000
115.000000	18.388830	-5.133460	73.630069	-1.733118	60.913919	95.099213	8.075726	166.688269	-38.180521	132.868160	125.372464	-49.165026	551.218101	-56.471859	287.817905	132.247019	0.933970	0.959559	0.854539	0.967799	0.801070	0.953052	1.048123	543.980018	235929.096192	36.604799	952.625159	1030.860240	92.009348	1693806269.035732	0.000000
116.000000	16.866980	-3.367320	68.339194	-22.147721	91.542984	26.455698	61.911258	154.904436	-61.389975	183.751852	-90.310138	269.368394	89.390340	110.082362	335.694520	49.324338	0.915645	0.971017	0.961969	0.879038	0.802632	0.947238	0.922434	516.576080	269761.843726	36.603592	945.817811	1058.770173	87.550653	1693806269.039732	0.000000
117.000000	15.420476	0.793711	68.637245	-14.849765	134.215878	-21.405865	159.923361	16.477268	108.605328	115.167217	53.486918	305.059276	-39.169129	284.836772	-179.852359	427.917138	0.894169	0.963069	0.953353	0.858019	0.969319	0.929587	1.031356	537.267077	249501.972996	36.609067	965.270829	945.059705	96.350988	1693806269.043741	0.000000
118.000000	13.630497	6.890638	57.523599	-1.149910	106.059279	-42.897450	179.977056	-31.417152	200.157588	25.310386	268.571018	-5.232523	202.405804	188.370301	164.093477	208.230542	0.925367	0.868766	0.823230	0.849748	0.863987	0.816913	0.916621	535.425007	241756.994575	36.593307	1026.998840	961.283239	89.385196	1693806269.047739	0.000000
119.000000	11.773974	13.881758	42.626968	18.082909	80.412018	24.527598	113.165039	32.787410	201.928811	-51.228349	280.902177	-74.157726	238.919356	-142.966259	411.051537	28.208427	0.979187	0.944887	0.962834	0.852352	0.824043	0.911488	1.044073	454.545417	250554.886759	36.606495	1080.033216	1040.099384	86.100309	1693806269.051732	0.000000
120.000000	10.000000	21.297800	25.840226	49.339557	35.370977	75.989328	48.628232	133.898993	38.982118	175.479717	-5.266637	430.032164	-11.401817	495.822960	-25.283982	562.503382	0.997340	0.912531	0.929760	0.974778	0.932221	0.808142	1.093606	536.537853	235968.533551	36.595409	904.193219	965.704707	99.611915	1693806269.055731	0.000000
121.000000	8.303374	27.602451	8.296217	70.258481	-4.088254	134.836695	-49.683982	230.049171	-63.059583	307.461910	-12.257982	576.757941	-0.973593	272.874756	-35.594542	510.162151	0.888947	0.946397	0.951766	0.864922	0.843851	0.803664	0.932028	496.331647	266764.174905	36.602442	921.041120	1015.554299	92.165398	1693806269.059731	0.000000
122.000000	6.523859	34.422081	-5.393447	96.120873	-20.802668	160.347448	-11.349010	160.886761	48.659738	137.595283	126.647322	88.803459	191.233564	-53.825439	343.557158	-226.707361	0.995579	0.898116	0.820557	0.932536	0.885961	0.881537	0.990207	535.597071	246454.647507	36.597242	953.169071	1021.913930	91.000757	1693806269.063733	0.000000
123.000000	4.646113	41.229870	-4.520794	93.254019	-19.989568	113.746877	55.700753	103.653316	199.332608	4.645619	259.865411	31.416380	327.336960	96.935628	128.454213	334.754077	0.984686	0.998534	0.966994	0.869551	0.882748	0.804243	1.037699	494.976915	259297.753841	36.593413	1091.886399	1017.258927	94.856117	1693806269.067738	0.000000
124.000000	3.046463	45.392178	-16.875763	86.580756	17.151140	52.455980	117.236086	-40.522802	248.590174	20.279974	144.587548	197.126517	46.521082	298.312042	34.867576	317.830917	0.857745	0.914994	0.994706	0.968130	0.977821	0.949063	0.948698	518.581059	270206.919845	36.598232	1078.890986	933.843506	89.420858	1693806269.071740	0.000000
125.000000	1.387101	46.977745	-13.235073	62.276479	65.023537	2.652928	169.293540	11.172732	110.961562	320.211820	-33.029582	290.452613	80.565677	134.670857	247.627624	-216.710446	0.905289	0.861032	0.860841	0.935712	0.876321	0.925460	1.022973	516.202955	233541.782744	36.594430	1089.348024	977.371705	85.982732	1693806269.075733	0.000000
126.000000	0.151979	48.644913	3.625732	38.501473	104.094447	-19.487344	151.393007	87.477504	-9.796422	498.425569	-2.005061	85.131238	299.283066	-88.752516	271.981747	179.413368	0.945617	0.824525	0.832367	0.922505	0.964945	0.884377	1.089383	549.147569	254927.859825	36.600173	937.940469	996.896276	93.439748	1693806269.079740	0.000000
127.000000	-0.638493	49.555133	11.547379	6.215412	135.995090	-14.178289	55.318001	187.488560	-64.835202	124.016753	158.195446	-18.783608	175.050869	213.071614	-111.929050	221.897044	0.922678	0.939974	0.953237	0.867804	0.942385	0.804619	0.940457	491.346193	271831.096026	36.600894	918.619037	998.269796	91.381451	1693806269.083744	0.000000
