nose x,nose y,nose c,left eye x,left eye y,left eye c,right eye x,right eye y,right eye c,left ear x,left ear y,left ear c,right ear x,right ear y,right ear c,left shoulder x,left shoulder y,left shoulder c,right shoulder x,right shoulder y,right shoulder c,left elbow x,left elbow y,left elbow c,right elbow x,right elbow y,right elbow c,left wrist x,left wrist y,left wrist c,right wrist x,right wrist y,right wrist c,left hip x,left hip y,left hip c,right hip x,right hip y,right hip c,left knee x,left knee y,left knee c,right knee x,right knee y,right knee c,left ankle x,left ankle y,left ankle c,right ankle x,right ankle y,right ankle c
0.5754268,0.59742033,0.2049597,0.5887331,0.6162094,0.26955926,0.5850605,0.60796434,0.22548193,0.5988857,0.63104093,0.2177876,0.6009034,0.62961805,0.1918299,0.5245758,0.56216204,0.10743407,0.5321871,0.62320584,0.13888785,0.53792167,0.5390515,0.16547488,0.5614408,0.5739166,0.16889189,0.5753113,0.5617526,0.20558457,0.5850223,0.592497,0.1485552,0.46907195,0.5446735,0.39526704,0.47098944,0.55294263,0.48276997,0.57635534,0.5367445,0.39101213,0.5729398,0.5682446,0.25491148,0.6240076,0.54240566,0.18901566,0.61178505,0.57183063,0.17107998
0.56139433,0.57577205,0.27549058,0.58124804,0.59249294,0.2524327,0.57967997,0.59767056,0.30090186,0.59597766,0.62594104,0.26086837,0.59151566,0.6149779,0.20006347,0.5355627,0.548862,0.14729148,0.51461834,0.60381997,0.102673054,0.5625351,0.540715,0.23463629,0.57111585,0.57330376,0.16984315,0.5824162,0.5597158,0.16843213,0.5935644,0.60930693,0.08890185,0.4674548,0.5404819,0.35100713,0.4679154,0.55614334,0.43254748,0.5774995,0.5399145,0.4404047,0.57014227,0.5539229,0.25509334,0.66982764,0.54234016,0.4687327,0.66676277,0.5546993,0.2737228
0.5709499,0.5926057,0.1752455,0.58004236,0.5985981,0.20960267,0.57985115,0.601341,0.22236815,0.5957228,0.6316155,0.1969843,0.59441996,0.61481935,0.12926549,0.52446336,0.5568868,0.08669861,0.51173276,0.5854018,0.0777118,0.5381956,0.5371713,0.20478886,0.56355137,0.5670945,0.14669733,0.5833031,0.5592321,0.1477032,0.6026252,0.5933771,0.12763774,0.4678098,0.54083425,0.34572044,0.47218594,0.549322,0.4447188,0.56891996,0.5409665,0.33854103,0.5715976,0.5658183,0.21949634,0.6632932,0.5467441,0.44799307,0.66530776,0.55512595,0.28945556
0.55941826,0.59100246,0.15697724,0.5634235,0.59552485,0.16061868,0.5622899,0.59869295,0.17674886,0.59064865,0.62540376,0.20440242,0.58183944,0.5951015,0.15226506,0.28846827,0.5430743,0.22436604,0.50402534,0.5825808,0.06585652,0.5361076,0.53838974,0.13153222,0.55891097,0.56979144,0.153869,0.57655156,0.55889237,0.17461379,0.5817276,0.5840164,0.12198665,0.48610663,0.5312573,0.39724702,0.48885474,0.5449667,0.36690012,0.57983416,0.5410894,0.37054285,0.5770956,0.56568265,0.26435563,0.66528386,0.54282576,0.43841448,0.66320467,0.55039304,0.34696925
0.52089196,0.5655618,0.09802829,0.5239059,0.5731039,0.10112581,0.52481604,0.5771164,0.14389834,0.24154906,0.5291994,0.45628136,0.23692903,0.5627215,0.32737893,0.27027452,0.53894275,0.39207783,0.2666088,0.5643115,0.40792313,0.4055018,0.5311423,0.15557359,0.38495275,0.5416592,0.1730071,0.5386903,0.55379266,0.16875996,0.5432646,0.566762,0.13345684,0.48924848,0.5315214,0.42960316,0.49302468,0.54157513,0.38979086,0.5858091,0.5387391,0.36647528,0.577273,0.5507672,0.3077287,0.67608905,0.5384164,0.39652446,0.6728012,0.54705113,0.38290095
0.52640194,0.569759,0.14086325,0.52919924,0.5772332,0.1274635,0.5428853,0.579759,0.17823371,0.24514633,0.52716947,0.46051654,0.24108723,0.55935764,0.30722904,0.28431216,0.53630084,0.32689664,0.2724747,0.5571594,0.42320538,0.41549036,0.5298419,0.18719298,0.41466245,0.53751194,0.20240758,0.5542536,0.5551537,0.19607146,0.5718112,0.5648879,0.13807972,0.49767733,0.5278462,0.3460652,0.5033264,0.53393495,0.42155126,0.58615834,0.53733724,0.3491568,0.5884868,0.5470427,0.37540284,0.66901314,0.5367007,0.31533086,0.6690419,0.5446295,0.32818827
0.27337128,0.504594,0.18520205,0.26942235,0.5092281,0.1288789,0.26765928,0.5192782,0.14101256,0.25188267,0.5329671,0.36476249,0.24705164,0.55845916,0.2579352,0.2877453,0.5483052,0.3488025,0.28711474,0.53945464,0.40096462,0.40513378,0.53689736,0.16238776,0.4027216,0.53252673,0.20189893,0.50764376,0.5485336,0.16071127,0.5081907,0.533513,0.17883205,0.49782807,0.5336441,0.40869075,0.5038461,0.5305066,0.51623404,0.5764278,0.5415424,0.340762,0.58339155,0.548421,0.3833694,0.653742,0.5361773,0.3111745,0.6660788,0.5407741,0.33000368
0.28477505,0.50328386,0.20564693,0.27313375,0.5069681,0.1744558,0.2699377,0.5121615,0.16399194,0.2679053,0.5324881,0.3149908,0.2664595,0.5379957,0.19526283,0.2925361,0.5546243,0.3870253,0.29204127,0.52883375,0.47915334,0.38206887,0.53931564,0.18783337,0.38216102,0.5176935,0.17439641,0.45412764,0.54099745,0.089917496,0.44828182,0.51401466,0.1537797,0.49631035,0.5368848,0.34224904,0.501365,0.5304529,0.5236217,0.5754325,0.5390525,0.3476704,0.58020616,0.5461063,0.37243977,0.64941776,0.5355692,0.33410656,0.65578973,0.538088,0.25070027
0.28618985,0.5039672,0.20618293,0.2827053,0.50827897,0.13227274,0.2696556,0.5151714,0.168619,0.26568946,0.5318889,0.3032951,0.24947232,0.55522203,0.2770064,0.29845816,0.5462193,0.33604202,0.28730133,0.5355047,0.47809044,0.40355214,0.5334839,0.23759548,0.4011888,0.529449,0.19510376,0.50912225,0.5484798,0.14890751,0.53190124,0.54692054,0.1912301,0.49959475,0.5346447,0.43726408,0.50262916,0.5302424,0.51070774,0.58088666,0.53840345,0.3538719,0.5832977,0.5436703,0.37108213,0.6522287,0.5357341,0.24650769,0.65353596,0.540166,0.18856853
0.28455716,0.50421894,0.26417476,0.2807801,0.50917536,0.18138145,0.26866493,0.51401085,0.17982037,0.2658447,0.53378356,0.3226175,0.25092554,0.5545973,0.30311245,0.29943517,0.547611,0.33569992,0.28903967,0.5362383,0.493245,0.3823442,0.53131247,0.2558543,0.39415717,0.5314455,0.18189092,0.47927126,0.54308426,0.13097402,0.4744744,0.53051305,0.14592257,0.49369663,0.5343685,0.49267405,0.49586934,0.5294153,0.58571064,0.5778437,0.5369462,0.39764568,0.57634985,0.54436624,0.3689643,0.64877033,0.5376937,0.31882182,0.6531159,0.54106265,0.22107089
0.27580184,0.4984177,0.23522286,0.27276132,0.5044102,0.16402219,0.27261043,0.5083145,0.13491349,0.2580798,0.5346656,0.28119817,0.2439864,0.55011594,0.32501087,0.28737712,0.5575852,0.38294917,0.28445193,0.5264386,0.440232,0.3794311,0.5360672,0.219117,0.37353763,0.51295114,0.18365227,0.41014966,0.52670604,0.2659241,0.44022405,0.5093736,0.23053151,0.49101532,0.53611743,0.44623777,0.4925506,0.52582353,0.5736457,0.57586324,0.53426427,0.40056336,0.5750672,0.5426223,0.47802317,0.65153337,0.5386205,0.30703172,0.6446584,0.53971076,0.1764009
0.28131428,0.49320096,0.18320742,0.2788428,0.49978262,0.14370482,0.2792229,0.5040642,0.14365558,0.26090944,0.5326631,0.28581825,0.24543452,0.54973793,0.27749348,0.28629938,0.55625474,0.33169067,0.2837579,0.52727777,0.39010203,0.3841278,0.53114426,0.23392023,0.37815064,0.5194404,0.1766188,0.4774465,0.533996,0.12941064,0.44422692,0.5118148,0.1927504,0.49341628,0.5341394,0.5246091,0.4919458,0.52815676,0.5799643,0.5756912,0.5308988,0.38255256,0.57476723,0.5421442,0.45540187,0.65414274,0.5403813,0.25616413,0.6495553,0.54416823,0.1593826
0.29929513,0.49726444,0.21339943,0.50988823,0.55832124,0.14866632,0.51049054,0.56080866,0.21638311,0.2759899,0.53429174,0.32464316,0.2749946,0.53664726,0.16760005,0.30234253,0.55229616,0.25097725,0.29082692,0.52761394,0.39964175,0.41379434,0.5387715,0.2515555,0.42646515,0.528996,0.15739858,0.53512144,0.55784416,0.1849224,0.53617036,0.5554682,0.19941202,0.49474645,0.5331201,0.48714468,0.49471888,0.52375835,0.5397844,0.57702947,0.5332217,0.38636896,0.5771657,0.5442138,0.4345866,0.65249276,0.53695405,0.31738907,0.65124416,0.5424434,0.25132877
0.4140774,0.5259006,0.09323734,0.30097514,0.50734216,0.24467261,0.41202128,0.53279144,0.09025036,0.2800258,0.5346172,0.3365469,0.27905056,0.5348779,0.19419695,0.31932664,0.5507402,0.22805697,0.30578506,0.5235111,0.33063486,0.4142799,0.5395707,0.240608,0.4268391,0.52745724,0.15312088,0.5294497,0.5576724,0.19699489,0.527406,0.55481255,0.1942063,0.49870533,0.529664,0.44254935,0.49485707,0.5211112,0.4892252,0.5796242,0.5327927,0.38965517,0.5748497,0.5439656,0.437508,0.6589577,0.53587794,0.38911104,0.6411428,0.5408819,0.2277334
0.27684897,0.5086952,0.261806,0.28331912,0.51661706,0.19480251,0.37504685,0.53526413,0.06107753,0.2670486,0.54055303,0.19685996,0.26623812,0.5389629,0.14364134,0.28881386,0.55671084,0.28814846,0.2892276,0.52322984,0.37555718,0.37910172,0.5356542,0.2251276,0.3755756,0.51808417,0.18454851,0.46558994,0.54980266,0.13309895,0.44580162,0.51439655,0.22015832,0.4873678,0.5331601,0.5014982,0.48700505,0.52015716,0.4459772,0.57731485,0.5314205,0.3877423,0.57509863,0.5388317,0.48306832,0.66647214,0.53194255,0.39670447,0.66566527,0.5379418,0.25769615
0.27144757,0.50544703,0.32894206,0.26668137,0.5133933,0.2606418,0.2670921,0.5145551,0.18655118,0.26326683,0.5406545,0.21236913,0.26162443,0.5360929,0.1685764,0.2887166,0.5574142,0.34163576,0.28830504,0.5218684,0.40351194,0.36046216,0.536365,0.24079107,0.35662705,0.5109558,0.20161627,0.4093191,0.52781206,0.21197015,0.40767992,0.517314,0.1982448,0.48097083,0.5324122,0.50716066,0.47940242,0.52289677,0.45370468,0.5769919,0.53395057,0.534768,0.57254475,0.5365923,0.51474476,0.67017335,0.53168947,0.4425269,0.66865134,0.53924465,0.26871076
0.26990676,0.5043727,0.22444908,0.27552366,0.51286787,0.13695814,0.26667053,0.51470846,0.10838796,0.25140235,0.53673416,0.2574928,0.24742435,0.55397284,0.22011854,0.2838599,0.5525361,0.26942825,0.2849551,0.53044045,0.3572636,0.37508303,0.5342692,0.13405229,0.36237007,0.5163963,0.1847589,0.43192086,0.5324066,0.13220453,0.42500183,0.52521557,0.15369524,0.4854334,0.53040236,0.50355554,0.4858788,0.52454925,0.4742606,0.5818506,0.5338689,0.4822561,0.5801809,0.5402633,0.4738482,0.67268246,0.53024983,0.36299977,0.67163706,0.5375701,0.28217912
0.29129106,0.50659245,0.17601821,0.2883317,0.5119927,0.143144,0.3796357,0.5341599,0.068017,0.27271578,0.5358137,0.2386604,0.2669523,0.55035543,0.13248357,0.28611326,0.5527052,0.25915024,0.28893083,0.528935,0.3556658,0.3813907,0.53320265,0.11815315,0.3769999,0.523266,0.11513801,0.45888352,0.54419315,0.09493037,0.4128862,0.5239595,0.17683169,0.48727056,0.5300902,0.50790083,0.4865641,0.52570415,0.50381887,0.5781117,0.5341736,0.46499792,0.57593125,0.54277146,0.42523006,0.66616666,0.52968836,0.33396432,0.66647863,0.5388203,0.26835525
0.43676174,0.5429309,0.056646,0.50459325,0.5558127,0.17208615,0.48865086,0.5590607,0.19162796,0.28947392,0.53131634,0.36867127,0.28239405,0.5541935,0.18647844,0.31088817,0.53793323,0.28347462,0.31115532,0.5358143,0.3432176,0.4206199,0.5280428,0.16877669,0.41679534,0.5286422,0.1658766,0.49253684,0.5423231,0.10540051,0.5270833,0.55246913,0.17371011,0.4913395,0.53023183,0.4377304,0.49107265,0.5312656,0.5140954,0.5760956,0.52625924,0.35415843,0.5740477,0.5406691,0.46063897,0.66358995,0.52847344,0.3691304,0.6656566,0.53613365,0.30868825
0.5208897,0.55503106,0.23745523,0.5252967,0.56133056,0.22226007,0.5251931,0.56320095,0.2577176,0.51185256,0.56291527,0.18852696,0.51120365,0.5676868,0.09712602,0.30692965,0.5457566,0.20425777,0.30620667,0.5343901,0.25917947,0.46207568,0.5278733,0.19137649,0.44509977,0.5312784,0.15229881,0.53470945,0.5507487,0.17555879,0.53400165,0.54898405,0.15457231,0.49049634,0.53019047,0.42171854,0.4908818,0.52538806,0.46147463,0.5826961,0.5279867,0.36294493,0.58074766,0.5388497,0.46058384,0.66592836,0.5294164,0.3826031,0.66845334,0.5343096,0.32133955
0.34640378,0.5083853,0.08075357,0.34495604,0.51394445,0.058933713,0.5102172,0.5691059,0.14902666,0.24602258,0.5346025,0.19622089,0.24262565,0.55594474,0.17626847,0.26740992,0.5531345,0.31185958,0.27087468,0.5355971,0.33417475,0.38147426,0.5300738,0.1721849,0.3772503,0.5213361,0.1148197,0.47459978,0.5440885,0.13632753,0.47002763,0.52885866,0.13076434,0.48605025,0.5331495,0.50501865,0.4866649,0.5230669,0.4750856,0.57645667,0.5308739,0.38824052,0.57728714,0.5397295,0.48038927,0.6603035,0.5276312,0.3989091,0.664796,0.5325985,0.355708
0.51436305,0.56126237,0.07680116,0.5196719,0.5666152,0.12398236,0.5200498,0.5713121,0.1786588,0.27226496,0.5350763,0.18916915,0.2506525,0.56053525,0.13865297,0.26781285,0.5459801,0.27588198,0.28362608,0.5419476,0.26244703,0.3845378,0.52559793,0.14503707,0.38053662,0.526374,0.13588578,0.4830857,0.54154277,0.10773559,0.5257106,0.54942465,0.15056151,0.48200798,0.52900976,0.4277711,0.4839524,0.5296417,0.46562898,0.5724643,0.5341513,0.4859723,0.5690808,0.5403703,0.3775889,0.6616876,0.52724886,0.45634332,0.66181827,0.535102,0.34147647
0.28592402,0.51885486,0.2720395,0.28122032,0.5194216,0.27907568,0.2798887,0.5297934,0.13015401,0.278758,0.5303507,0.34523118,0.27099752,0.5588266,0.22718656,0.2955386,0.5268132,0.29954717,0.30213892,0.55336285,0.27276936,0.34471548,0.50746334,0.2245334,0.34347236,0.5126761,0.23347427,0.39594686,0.51214004,0.14984514,0.3949821,0.5163544,0.18945414,0.48978913,0.52200055,0.44800347,0.49204656,0.53040266,0.5441445,0.5717083,0.52730536,0.4689126,0.56903607,0.5372476,0.3466973,0.6536171,0.52719975,0.33788022,0.6528677,0.5362667,0.29942486
0.289894,0.5202328,0.24742849,0.28546363,0.5210403,0.25277498,0.3872823,0.550483,0.06024518,0.28137118,0.5324039,0.3201191,0.27769798,0.5602509,0.19914657,0.29704523,0.5305931,0.2946509,0.30771458,0.54226124,0.29732862,0.3459017,0.5057883,0.1950905,0.34460503,0.50577486,0.20680335,0.40719974,0.5188731,0.08789612,0.41492438,0.521808,0.16548367,0.486867,0.52616733,0.46719584,0.48836106,0.5287957,0.5240964,0.5662061,0.52881557,0.49863037,0.56644136,0.5366692,0.337312,0.6390588,0.5284088,0.3275889,0.6397642,0.53241026,0.20783082
0.27957708,0.5185045,0.23512837,0.27497908,0.52105623,0.27070507,0.27746275,0.5257944,0.16571774,0.26926273,0.5338856,0.21739385,0.26767388,0.5421275,0.19069722,0.28332096,0.54230475,0.28272194,0.28682828,0.52679956,0.37232482,0.34855193,0.5051564,0.22320542,0.3470696,0.49385047,0.23165609,0.4016351,0.51257694,0.15843311,0.39764947,0.5072445,0.24682976,0.47783574,0.52857417,0.4366752,0.47761947,0.52437276,0.42335385,0.5669702,0.5223291,0.51350033,0.5619719,0.53272986,0.49319163,0.66413224,0.5289362,0.4104523,0.6584723,0.5363351,0.29884928
0.28248662,0.5106456,0.30993226,0.2780208,0.51488554,0.33964375,0.28007448,0.51800925,0.26928377,0.27427527,0.53226274,0.30910692,0.2707849,0.5360365,0.26071033,0.28991294,0.54486334,0.34544742,0.29149377,0.5219861,0.4287536,0.34163818,0.50563955,0.1815586,0.33898446,0.4918339,0.17282006,0.3586074,0.51848304,0.08328755,0.3595812,0.50004804,0.19542731,0.48301277,0.52776676,0.49589816,0.48218128,0.52203923,0.4400121,0.56666285,0.5198976,0.4855497,0.56246895,0.5303805,0.48076683,0.66443753,0.52465785,0.39954713,0.6600383,0.53427553,0.33099625
0.27371967,0.50979453,0.1966862,0.2708222,0.51470995,0.1708126,0.2717198,0.52033436,0.10607288,0.26152968,0.53512776,0.15815237,0.2473113,0.5521498,0.24095084,0.27006382,0.5414117,0.31163716,0.27022848,0.5384233,0.36440912,0.340396,0.5079595,0.20223206,0.33596754,0.50345045,0.20233643,0.41305286,0.51297396,0.1652542,0.40706718,0.5061735,0.23996274,0.4787155,0.5260213,0.447909,0.4764013,0.52749133,0.43587545,0.5715314,0.51954186,0.4615266,0.5634475,0.5314435,0.45700094,0.66652787,0.5257741,0.3649508,0.65844965,0.5340426,0.23823187
0.26663363,0.51924247,0.15721469,0.27354875,0.51963645,0.14011788,0.51272017,0.5661124,0.1558025,0.24926245,0.53116906,0.22663842,0.24502346,0.5640612,0.27189144,0.26608986,0.5267587,0.32571772,0.26735505,0.55597675,0.38381895,0.34296727,0.50222325,0.21297552,0.33973956,0.5098442,0.17965223,0.41660035,0.5101808,0.211885,0.41458368,0.5110179,0.21270493,0.48105928,0.52186316,0.44977996,0.4814317,0.5331547,0.49973518,0.5707962,0.5204528,0.4384129,0.56591874,0.5352673,0.33762258,0.66148645,0.5246413,0.3681912,0.6343023,0.5417316,0.15846191
0.56459594,0.60521305,0.11012547,0.5180282,0.5538285,0.09041306,0.51714253,0.5627874,0.15332973,0.2633518,0.5284203,0.25418714,0.24967909,0.5545745,0.18061598,0.26262146,0.5334195,0.2784061,0.26019529,0.554014,0.33746335,0.38442764,0.5153974,0.12295051,0.34291288,0.51987916,0.12000362,0.45898628,0.5293258,0.07768844,0.510481,0.5607245,0.09341003,0.4776828,0.5204587,0.37248722,0.47778213,0.53042984,0.43650955,0.5758327,0.5207274,0.42400944,0.5703533,0.5345713,0.43539655,0.6610967,0.5241011,0.2685026,0.65670896,0.53388643,0.18512084
0.49934727,0.55755806,0.06250639,0.52074003,0.5634653,0.10422697,0.52054024,0.57268447,0.14700378,0.26304987,0.5278881,0.26095963,0.25636026,0.5643889,0.20788993,0.2746958,0.52439153,0.2837075,0.2738824,0.55635285,0.308183,0.38522384,0.51342875,0.14708169,0.34768724,0.5193368,0.14828567,0.47639537,0.53191686,0.08024221,0.5118409,0.55878365,0.09966309,0.48236442,0.51878595,0.39182502,0.48466188,0.5295453,0.4796257,0.57801694,0.5226118,0.42161393,0.57618946,0.53564584,0.37787232,0.65281177,0.52388936,0.23315166,0.6542041,0.5318954,0.19820566
0.49641198,0.55174685,0.10807907,0.5140502,0.5579965,0.18775958,0.5134146,0.5658486,0.25365588,0.2848751,0.52362734,0.3488658,0.2775654,0.55590177,0.19490586,0.2834072,0.5222227,0.30725908,0.3054471,0.54209095,0.25525215,0.3929271,0.51252234,0.16433984,0.3504671,0.51788616,0.16721489,0.46084005,0.526947,0.0931086,0.5120623,0.55722296,0.11079971,0.48715973,0.51538146,0.48471835,0.48646528,0.5259923,0.4620631,0.57889307,0.51920736,0.40371013,0.5808582,0.5308248,0.35382274,0.648914,0.52530664,0.24906828,0.65142614,0.5326868,0.19595607
0.5037215,0.5516633,0.14610231,0.52027094,0.55901897,0.21283217,0.5198892,0.56509197,0.25878638,0.43770143,0.5455277,0.088268645,0.43955648,0.5591469,0.046197735,0.33415765,0.52293825,0.24653858,0.40625864,0.5377438,0.10598629,0.42014632,0.5156183,0.13974744,0.43566233,0.5210612,0.11331924,0.48886892,0.5396422,0.07921464,0.51789385,0.56064445,0.10969744,0.49085125,0.51650816,0.45875812,0.49162626,0.5238589,0.4533332,0.57886547,0.51916564,0.3945889,0.5819522,0.53160894,0.34922355,0.65011585,0.52547055,0.31006846,0.65313256,0.534817,0.24927564
0.50514567,0.55460757,0.14005695,0.5220416,0.5608063,0.20379095,0.5210718,0.5684806,0.2209495,0.49177694,0.54434407,0.20296906,0.44517863,0.5635508,0.03707061,0.40801346,0.5217016,0.09641198,0.40976274,0.5434794,0.124472246,0.46604007,0.5157423,0.13960582,0.44333154,0.5261673,0.08653625,0.5090252,0.5441359,0.099582046,0.52064866,0.562225,0.10491935,0.49228418,0.51852053,0.36812773,0.49183926,0.5290282,0.49990582,0.5778326,0.52179706,0.4177699,0.5757278,0.53535336,0.3262703,0.6559365,0.525023,0.32893747,0.65925545,0.53536,0.24920455
0.53809464,0.6031892,0.16800863,0.5327508,0.5780283,0.19906546,0.58092856,0.64765215,0.27546495,0.5206348,0.5717833,0.119729094,0.58242136,0.64182884,0.15199775,0.43104467,0.5232314,0.10201191,0.46000808,0.5826013,0.09306842,0.46598393,0.5143397,0.16853686,0.52356267,0.64252985,0.084192485,0.517071,0.5372838,0.11619427,0.5167493,0.60963154,0.086530276,0.50015396,0.51210535,0.42446196,0.49307665,0.5315107,0.4779339,0.5812969,0.51896685,0.39668334,0.5792303,0.5324514,0.31962985,0.6473608,0.51968396,0.23617892,0.645349,0.53248465,0.18666843
0.28707388,0.5118023,0.23543613,0.51207477,0.5489102,0.15818065,0.5152866,0.5715543,0.16697405,0.28265086,0.52548057,0.34005862,0.26780927,0.5573534,0.28325835,0.31156772,0.5207101,0.27741316,0.3231978,0.54202294,0.2322803,0.39108068,0.51494473,0.16625336,0.36562902,0.52668095,0.11207072,0.457545,0.52103543,0.08356195,0.507103,0.6156168,0.13749918,0.48736665,0.5119245,0.4865588,0.48767406,0.5274881,0.47917336,0.5759946,0.5200419,0.37956566,0.57462037,0.53490585,0.36868393,0.6576855,0.5217349,0.24964435,0.659321,0.5327637,0.21281725
0.2896093,0.5141014,0.29236385,0.28419176,0.51340747,0.32393926,0.42581797,0.5566769,0.12299214,0.287822,0.51901186,0.4189368,0.28416172,0.5466139,0.34212863,0.3283777,0.5108349,0.32336462,0.32932055,0.54007167,0.29554927,0.3869296,0.5130956,0.13904797,0.32620582,0.52045035,0.16270071,0.4055646,0.5068145,0.138108,0.4614774,0.5364318,0.1293018,0.49258417,0.5095116,0.48820728,0.49152076,0.5300755,0.5403074,0.5768831,0.5199285,0.36696735,0.5738238,0.5361045,0.33957905,0.65716434,0.52199847,0.23654935,0.6558141,0.53482723,0.20176208
0.2919824,0.5091665,0.32723823,0.28671572,0.5098481,0.37846035,0.28934073,0.51987743,0.24860243,0.29060966,0.5200156,0.4528727,0.28438717,0.5405458,0.3549076,0.32852945,0.5153768,0.35113588,0.328937,0.53453994,0.33561122,0.38775927,0.51280713,0.16301936,0.38561425,0.519623,0.1457905,0.4116531,0.506902,0.15108272,0.46116707,0.5324782,0.123073645,0.49530777,0.5118544,0.47017148,0.49376434,0.52809453,0.525683,0.5732262,0.520278,0.37694043,0.57044613,0.53479266,0.3575002,0.65728235,0.524677,0.25433064,0.6573413,0.534508,0.2299506
0.43627295,0.54974973,0.091386,0.29489535,0.5156965,0.302792,0.43301576,0.56148267,0.09488565,0.2978539,0.5172584,0.3722292,0.3060502,0.54935896,0.29642186,0.34059352,0.50920004,0.34865534,0.3639477,0.54956627,0.19428672,0.3921888,0.5137222,0.16734162,0.43871793,0.53174055,0.09799766,0.46567285,0.5264065,0.08759307,0.49666625,0.6195424,0.0967393,0.50380003,0.5086178,0.45863923,0.504936,0.5333356,0.436594,0.57836986,0.5210925,0.38796473,0.57927704,0.53914416,0.2898945,0.65873766,0.52080655,0.248537,0.66351175,0.5337463,0.24268985
0.28171137,0.52020866,0.2611615,0.27517408,0.51785815,0.28604653,0.2738393,0.530015,0.15385602,0.26958472,0.5207689,0.41450456,0.27168345,0.5468228,0.32265115,0.30457044,0.5107947,0.32188323,0.29789025,0.5508022,0.34902352,0.40785974,0.51348305,0.1260774,0.41150555,0.53037924,0.099501416,0.46259302,0.5070154,0.17798725,0.48011777,0.5755291,0.07737948,0.48976383,0.5069264,0.44991213,0.49318296,0.52783763,0.48758563,0.5749191,0.51894796,0.3734265,0.5770797,0.5344148,0.38972905,0.6592143,0.5195195,0.26717097,0.6628522,0.53089297,0.27782193
0.5032958,0.574523,0.08741443,0.5156461,0.56726384,0.17710999,0.51582533,0.5766479,0.17460576,0.27776843,0.5219194,0.3277882,0.2621931,0.55629456,0.33744878,0.280675,0.50883645,0.32413417,0.2874998,0.5574974,0.35659665,0.41428632,0.5163266,0.12392897,0.4408481,0.53324735,0.09198445,0.48496196,0.51297456,0.12681974,0.51352143,0.6136844,0.09037246,0.48515624,0.50671625,0.4297436,0.4895482,0.52965033,0.44330752,0.58056825,0.518718,0.3683828,0.58319795,0.5344336,0.40368998,0.65610635,0.5205889,0.281032,0.6617986,0.532637,0.28161994
0.52823514,0.6030854,0.11415434,0.5238817,0.57548016,0.16785665,0.5274927,0.6024601,0.118490405,0.28516,0.5242055,0.32954937,0.26752102,0.55905795,0.2994138,0.2861252,0.513546,0.32988465,0.28869116,0.55749553,0.3396165,0.45979533,0.5138535,0.13358416,0.51681733,0.64477897,0.08978455,0.51308304,0.52818835,0.1202761,0.51194036,0.6151518,0.08187379,0.49640888,0.50345826,0.35023835,0.4992919,0.53094214,0.34404725,0.58451295,0.5146711,0.41134247,0.58828676,0.5356032,0.4029267,0.64802647,0.51606214,0.20393305,0.6622802,0.5331204,0.35354048
0.52377045,0.5849551,0.12199226,0.52388126,0.5734496,0.17752108,0.52456903,0.5838907,0.15128453,0.28332862,0.52352065,0.2804642,0.26408756,0.5624851,0.25666767,0.27984446,0.51232064,0.31530717,0.27845857,0.56032544,0.29657462,0.45681736,0.51323676,0.13877098,0.48059487,0.623613,0.046496745,0.5258345,0.5320534,0.16652243,0.52892745,0.5624467,0.14633784,0.4985665,0.50280124,0.35284457,0.5026008,0.52869403,0.3580612,0.580824,0.51547337,0.40118846,0.58628917,0.5342455,0.41144234,0.65834427,0.51688313,0.30375186,0.6629939,0.52853394,0.34663364
0.52029884,0.577723,0.1250303,0.5217005,0.56944823,0.1798732,0.5216884,0.5758067,0.19468156,0.5089718,0.5591718,0.134114,0.2644423,0.56898105,0.20374334,0.26398072,0.52050793,0.2670379,0.26498204,0.55215025,0.30168504,0.3869325,0.51555866,0.15022226,0.47123215,0.5472756,0.060357746,0.526554,0.5315803,0.14698112,0.5329508,0.5520482,0.17823732,0.49476826,0.5059332,0.33174375,0.49938115,0.52020085,0.28490368,0.5731752,0.5270273,0.37321994,0.5753767,0.53653526,0.40180856,0.6522609,0.51943046,0.35893923,0.65388817,0.5292723,0.38820755
0.5229459,0.577754,0.18776271,0.5258545,0.56868345,0.2305236,0.52556825,0.58838826,0.21088874,0.5125147,0.55993223,0.1672349,0.5711106,0.6306952,0.15093248,0.27919075,0.52581936,0.22964557,0.2875103,0.54437363,0.22326231,0.4869752,0.50968766,0.16344176,0.49148393,0.5461006,0.076296404,0.52932894,0.5331843,0.1536011,0.5337438,0.55791664,0.17435452,0.4855364,0.5120833,0.4009873,0.48977262,0.52538437,0.41919965,0.5803026,0.525679,0.39982957,0.58124954,0.53912836,0.2694575,0.6533489,0.5243043,0.39202866,0.6537415,0.5349134,0.35164106
0.2723841,0.519552,0.16781904,0.27990192,0.51878476,0.15764067,0.5110993,0.5546524,0.16585892,0.26501232,0.5301943,0.26793453,0.2510939,0.5584267,0.21444635,0.27348167,0.5241146,0.27202502,0.2702685,0.54916143,0.29403624,0.37776214,0.51163644,0.1331296,0.3766727,0.52564484,0.0968796,0.4569428,0.51534945,0.09197546,0.48656595,0.53973687,0.081716105,0.48122332,0.5132759,0.26973146,0.48618048,0.5293201,0.40639806,0.57355464,0.5217163,0.3317418,0.57305443,0.53547907,0.42053798,0.65279734,0.5238006,0.37099826,0.65043694,0.5376247,0.296204
